종목코드,종목명,시장구분,산업분류,현재가(종가),전일대비,시가총액(원),일자,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률,PCR,PSR
251970,펌텍코리아,코스닥,화학,14700,50,1.8228e+11,2020-11-20,-,14700,1714,8.58,11642,1.26,330,2.24,,
035080,인터파크,코스닥,유통,2245,25,182269670935,2020-11-20,-,2245,,,5001,0.45,70,3.12,,
012700,리드코프,코스닥,유통,6880,80,181949408800,2020-11-20,-,6880,1552,4.43,13926,0.49,150,2.18,,
013810,스페코,코스닥,기계·장비,12350,150,180995054500,2020-11-20,-,12350,632,19.54,2614,4.72,0,0,,
100790,미래에셋벤처투자,코스닥,금융,3930,140,180783234390,2020-11-20,-,3930,310,12.68,3345,1.17,185,4.71,,
023160,태광,코스닥,금속,6810,0,1.80465e+11,2020-11-20,-,6810,418,16.29,16280,0.42,100,1.47,,
038390,레드캡투어,코스닥,기타서비스,21000,500,180379080000,2020-11-20,-,21000,2699,7.78,19085,1.1,800,3.81,,
304100,솔트룩스,코스닥,IT S/W & SVC,35200,250,178848208000,2020-11-20,-,35200,249,141.37,9100,3.87,0,0,,
071200,인피니트헬스케어,코스닥,IT S/W & SVC,7290,-150,177850178820,2020-11-20,-,7290,297,24.55,3469,2.1,0,0,,
091580,상신이디피,코스닥,IT H/W,13550,-200,177431708050,2020-11-20,-,13550,380,35.66,4905,2.76,50,0.37,,
054450,텔레칩스,코스닥,IT H/W,13100,100,176927434100,2020-11-20,-,13100,663,19.76,7624,1.72,120,0.92,,
138580,비즈니스온,코스닥,IT S/W & SVC,15550,0,176903642000,2020-11-20,-,15550,462,33.66,3905,3.98,285,1.83,,
048430,유라테크,코스닥,일반전기전자,15350,-1150,1.76832e+11,2020-11-20,-,15350,202,75.99,9349,1.64,100,0.65,,
106240,파인테크닉스,코스닥,IT H/W,4070,15,176667043520,2020-11-20,-,4070,8,508.75,1327,3.07,0,0,,
079940,가비아,코스닥,IT S/W & SVC,13050,-50,176640676200,2020-11-20,-,13050,826,15.8,5410,2.41,40,0.31,,
065170,넥스트BT,코스닥,유통,2030,65,176602060670,2020-11-20,-,2030,,,734,2.77,0,0,,
160980,싸이맥스,코스닥,IT H/W,16150,0,176426524450,2020-11-20,-,16150,312,51.76,9725,1.66,250,1.55,,
003100,선광,코스닥,운송,26700,-750,1.7622e+11,2020-11-20,-,26700,831,32.13,46250,0.58,350,1.31,,
347740,피엔케이피부임상연구센타,코스닥,기타서비스,23450,-650,175937001800,2020-11-20,-,23450,973,24.1,3767,6.23,0,0,,
